Weekly Income,Region,Value
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,109
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,253
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,160
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,90
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,53
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,19
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,16
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,14
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,8
"$8,000 or more ($416,000 or more)",Maiden Gully,3
Partial income stated,Maiden Gully,135
All incomes not stated,Maiden Gully,18
Negative income,Maiden Gully,3
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,9
"$150-$299 ($7,800-$15,599)",Maiden Gully,11
"$300-$399 ($15,600-$20,799)",Maiden Gully,13
"$400-$499 ($20,800-$25,999)",Maiden Gully,57
"$500-$649 ($26,000-$33,799)",Maiden Gully,39
"$650-$799 ($33,800-$41,599)",Maiden Gully,80
"$800-$999 ($41,600-$51,999)",Maiden Gully,77
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,94
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,120
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,102
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,101
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,236
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,150
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,82
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,43
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,22
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,21
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,14
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,9
"$8,000 or more ($416,000 or more)",Maiden Gully,3
Partial income stated,Maiden Gully,123
All incomes not stated,Maiden Gully,13
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,4
"$150-$299 ($7,800-$15,599)",Maiden Gully,5
"$300-$399 ($15,600-$20,799)",Maiden Gully,7
"$400-$499 ($20,800-$25,999)",Maiden Gully,19
"$500-$649 ($26,000-$33,799)",Maiden Gully,20
"$650-$799 ($33,800-$41,599)",Maiden Gully,62
"$800-$999 ($41,600-$51,999)",Maiden Gully,56
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,4
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,0
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,0
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,0
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,3
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,8
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,3
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,0
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,0
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,0
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,0
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,0
"$8,000 or more ($416,000 or more)",Maiden Gully,0
Partial income stated,Maiden Gully,3
All incomes not stated,Maiden Gully,0
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,0
"$150-$299 ($7,800-$15,599)",Maiden Gully,0
"$300-$399 ($15,600-$20,799)",Maiden Gully,0
"$400-$499 ($20,800-$25,999)",Maiden Gully,0
"$500-$649 ($26,000-$33,799)",Maiden Gully,0
"$650-$799 ($33,800-$41,599)",Maiden Gully,0
"$800-$999 ($41,600-$51,999)",Maiden Gully,0
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,0
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,0
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,4
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,3
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,3
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,0
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,3
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,0
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,0
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,0
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,0
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,0
"$8,000 or more ($416,000 or more)",Maiden Gully,0
Partial income stated,Maiden Gully,8
All incomes not stated,Maiden Gully,0
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,0
"$150-$299 ($7,800-$15,599)",Maiden Gully,0
"$300-$399 ($15,600-$20,799)",Maiden Gully,0
"$400-$499 ($20,800-$25,999)",Maiden Gully,0
"$500-$649 ($26,000-$33,799)",Maiden Gully,0
"$650-$799 ($33,800-$41,599)",Maiden Gully,0
"$800-$999 ($41,600-$51,999)",Maiden Gully,0
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,0
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,0
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,0
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,0
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,0
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,0
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,0
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,0
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,0
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,0
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,0
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,0
"$8,000 or more ($416,000 or more)",Maiden Gully,0
Partial income stated,Maiden Gully,0
All incomes not stated,Maiden Gully,0
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,0
"$150-$299 ($7,800-$15,599)",Maiden Gully,0
"$300-$399 ($15,600-$20,799)",Maiden Gully,0
"$400-$499 ($20,800-$25,999)",Maiden Gully,0
"$500-$649 ($26,000-$33,799)",Maiden Gully,0
"$650-$799 ($33,800-$41,599)",Maiden Gully,0
"$800-$999 ($41,600-$51,999)",Maiden Gully,0
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,0
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,0
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,0
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,0
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,0
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,0
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,0
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,0
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,0
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,0
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,0
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,0
"$8,000 or more ($416,000 or more)",Maiden Gully,0
Partial income stated,Maiden Gully,0
All incomes not stated,Maiden Gully,0
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,0
"$150-$299 ($7,800-$15,599)",Maiden Gully,0
"$300-$399 ($15,600-$20,799)",Maiden Gully,0
"$400-$499 ($20,800-$25,999)",Maiden Gully,0
"$500-$649 ($26,000-$33,799)",Maiden Gully,0
"$650-$799 ($33,800-$41,599)",Maiden Gully,0
"$800-$999 ($41,600-$51,999)",Maiden Gully,0
"$1,000-$1,249 ($52,000-$64,999)",Maiden Gully,0
"$1,250-$1,499 ($65,000-$77,999)",Maiden Gully,0
"$1,500-$1,749 ($78,000-$90,999)",Maiden Gully,0
"$1,750-$1,999 ($91,000-$103,999)",Maiden Gully,0
"$2,000-$2,499 ($104,000-$129,999)",Maiden Gully,0
"$2,500-$2,999 ($130,000-$155,999)",Maiden Gully,0
"$3,000-$3,499 ($156,000-$181,999)",Maiden Gully,0
"$3,500-$3,999 ($182,000-$207,999)",Maiden Gully,0
"$4,000-$4,499 ($208,000-$233,999)",Maiden Gully,0
"$4,500-$4,999 ($234,000-$259,999)",Maiden Gully,0
"$5,000-$5,999 ($260,000-$311,999)",Maiden Gully,0
"$6,000-$7,999 ($312,000-$415,999)",Maiden Gully,0
"$8,000 or more ($416,000 or more)",Maiden Gully,0
Partial income stated,Maiden Gully,0
All incomes not stated,Maiden Gully,0
Negative income,Maiden Gully,0
Nil income,Maiden Gully,0
"$1-$149 ($1-$7,799)",Maiden Gully,0
"$150-$299 ($7,800-$15,599)",Maiden Gully,0
"$300-$399 ($15,600-$20,799)",Maiden Gully,0
"$400-$499 ($20,800-$25,999)",Maiden Gully,0
"$500-$649 ($26,000-$33,799)",Maiden Gully,0
"$650-$799 ($33,800-$41,599)",Maiden Gully,0
"$800-$999 ($41,600-$51,999)",Maiden Gully,0
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,191
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,216
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,172
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,186
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,375
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,268
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,179
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,109
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,63
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,43
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,36
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,29
"$8,000 or more ($416,000 or more)",Strathfieldsaye,3
Partial income stated,Strathfieldsaye,242
All incomes not stated,Strathfieldsaye,51
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,12
"$1-$149 ($1-$7,799)",Strathfieldsaye,16
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,15
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,32
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,88
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,68
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,176
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,152
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,157
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,195
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,147
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,165
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,341
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,255
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,171
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,102
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,54
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,43
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,36
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,31
"$8,000 or more ($416,000 or more)",Strathfieldsaye,3
Partial income stated,Strathfieldsaye,232
All incomes not stated,Strathfieldsaye,24
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,10
"$1-$149 ($1-$7,799)",Strathfieldsaye,10
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,8
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,6
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,32
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,33
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,142
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,105
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,3
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,0
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,3
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,3
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,3
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,3
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,0
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,3
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,0
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,0
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,3
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,0
"$8,000 or more ($416,000 or more)",Strathfieldsaye,0
Partial income stated,Strathfieldsaye,11
All incomes not stated,Strathfieldsaye,0
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,0
"$1-$149 ($1-$7,799)",Strathfieldsaye,0
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,0
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,0
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,0
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,0
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,0
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,0
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,0
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,0
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,7
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,0
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,3
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,7
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,0
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,5
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,3
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,3
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,0
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,0
"$8,000 or more ($416,000 or more)",Strathfieldsaye,0
Partial income stated,Strathfieldsaye,0
All incomes not stated,Strathfieldsaye,0
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,0
"$1-$149 ($1-$7,799)",Strathfieldsaye,0
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,0
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,0
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,0
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,0
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,0
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,0
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,0
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,0
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,0
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,0
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,0
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,0
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,0
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,0
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,0
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,0
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,0
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,0
"$8,000 or more ($416,000 or more)",Strathfieldsaye,0
Partial income stated,Strathfieldsaye,0
All incomes not stated,Strathfieldsaye,0
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,0
"$1-$149 ($1-$7,799)",Strathfieldsaye,0
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,0
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,0
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,0
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,0
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,0
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,0
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,0
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,0
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,0
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,0
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,0
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,0
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,0
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,0
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,0
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,0
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,0
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,0
"$8,000 or more ($416,000 or more)",Strathfieldsaye,0
Partial income stated,Strathfieldsaye,0
All incomes not stated,Strathfieldsaye,0
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,0
"$1-$149 ($1-$7,799)",Strathfieldsaye,0
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,0
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,0
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,0
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,0
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,0
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,0
"$1,000-$1,249 ($52,000-$64,999)",Strathfieldsaye,0
"$1,250-$1,499 ($65,000-$77,999)",Strathfieldsaye,0
"$1,500-$1,749 ($78,000-$90,999)",Strathfieldsaye,0
"$1,750-$1,999 ($91,000-$103,999)",Strathfieldsaye,0
"$2,000-$2,499 ($104,000-$129,999)",Strathfieldsaye,0
"$2,500-$2,999 ($130,000-$155,999)",Strathfieldsaye,0
"$3,000-$3,499 ($156,000-$181,999)",Strathfieldsaye,0
"$3,500-$3,999 ($182,000-$207,999)",Strathfieldsaye,0
"$4,000-$4,499 ($208,000-$233,999)",Strathfieldsaye,0
"$4,500-$4,999 ($234,000-$259,999)",Strathfieldsaye,0
"$5,000-$5,999 ($260,000-$311,999)",Strathfieldsaye,0
"$6,000-$7,999 ($312,000-$415,999)",Strathfieldsaye,0
"$8,000 or more ($416,000 or more)",Strathfieldsaye,0
Partial income stated,Strathfieldsaye,0
All incomes not stated,Strathfieldsaye,0
Negative income,Strathfieldsaye,0
Nil income,Strathfieldsaye,0
"$1-$149 ($1-$7,799)",Strathfieldsaye,0
"$150-$299 ($7,800-$15,599)",Strathfieldsaye,0
"$300-$399 ($15,600-$20,799)",Strathfieldsaye,0
"$400-$499 ($20,800-$25,999)",Strathfieldsaye,0
"$500-$649 ($26,000-$33,799)",Strathfieldsaye,0
"$650-$799 ($33,800-$41,599)",Strathfieldsaye,0
"$800-$999 ($41,600-$51,999)",Strathfieldsaye,0
"$1,000-$1,249 ($52,000-$64,999)",White Hills - Ascot,373
"$1,250-$1,499 ($65,000-$77,999)",White Hills - Ascot,404
"$1,500-$1,749 ($78,000-$90,999)",White Hills - Ascot,335
"$1,750-$1,999 ($91,000-$103,999)",White Hills - Ascot,268
"$2,000-$2,499 ($104,000-$129,999)",White Hills - Ascot,555
"$2,500-$2,999 ($130,000-$155,999)",White Hills - Ascot,259
"$3,000-$3,499 ($156,000-$181,999)",White Hills - Ascot,139
"$3,500-$3,999 ($182,000-$207,999)",White Hills - Ascot,68
"$4,000-$4,499 ($208,000-$233,999)",White Hills - Ascot,24
"$4,500-$4,999 ($234,000-$259,999)",White Hills - Ascot,23
"$5,000-$5,999 ($260,000-$311,999)",White Hills - Ascot,16
"$6,000-$7,999 ($312,000-$415,999)",White Hills - Ascot,14
"$8,000 or more ($416,000 or more)",White Hills - Ascot,0
Partial income stated,White Hills - Ascot,302
All incomes not stated,White Hills - Ascot,107
Negative income,White Hills - Ascot,5
Nil income,White Hills - Ascot,21
"$1-$149 ($1-$7,799)",White Hills - Ascot,18
"$150-$299 ($7,800-$15,599)",White Hills - Ascot,65
"$300-$399 ($15,600-$20,799)",White Hills - Ascot,107
"$400-$499 ($20,800-$25,999)",White Hills - Ascot,239
"$500-$649 ($26,000-$33,799)",White Hills - Ascot,185
"$650-$799 ($33,800-$41,599)",White Hills - Ascot,329
"$800-$999 ($41,600-$51,999)",White Hills - Ascot,309
"$1,000-$1,249 ($52,000-$64,999)",White Hills - Ascot,273
"$1,250-$1,499 ($65,000-$77,999)",White Hills - Ascot,300
"$1,500-$1,749 ($78,000-$90,999)",White Hills - Ascot,268
"$1,750-$1,999 ($91,000-$103,999)",White Hills - Ascot,221
"$2,000-$2,499 ($104,000-$129,999)",White Hills - Ascot,470
"$2,500-$2,999 ($130,000-$155,999)",White Hills - Ascot,229
"$3,000-$3,499 ($156,000-$181,999)",White Hills - Ascot,131
"$3,500-$3,999 ($182,000-$207,999)",White Hills - Ascot,49
"$4,000-$4,499 ($208,000-$233,999)",White Hills - Ascot,21
"$4,500-$4,999 ($234,000-$259,999)",White Hills - Ascot,21
"$5,000-$5,999 ($260,000-$311,999)",White Hills - Ascot,16
"$6,000-$7,999 ($312,000-$415,999)",White Hills - Ascot,12
"$8,000 or more ($416,000 or more)",White Hills - Ascot,0
Partial income stated,White Hills - Ascot,266
All incomes not stated,White Hills - Ascot,47
Negative income,White Hills - Ascot,3
Nil income,White Hills - Ascot,14
"$1-$149 ($1-$7,799)",White Hills - Ascot,8
"$150-$299 ($7,800-$15,599)",White Hills - Ascot,16
"$300-$399 ($15,600-$20,799)",White Hills - Ascot,15
"$400-$499 ($20,800-$25,999)",White Hills - Ascot,84
"$500-$649 ($26,000-$33,799)",White Hills - Ascot,88
"$650-$799 ($33,800-$41,599)",White Hills - Ascot,236
"$800-$999 ($41,600-$51,999)",White Hills - Ascot,210
"$1,000-$1,249 ($52,000-$64,999)",White Hills - Ascot,11
"$1,250-$1,499 ($65,000-$77,999)",White Hills - Ascot,8
"$1,500-$1,749 ($78,000-$90,999)",White Hills - Ascot,9
"$1,750-$1,999 ($91,000-$103,999)",White Hills - Ascot,8
"$2,000-$2,499 ($104,000-$129,999)",White Hills - Ascot,22
"$2,500-$2,999 ($130,000-$155,999)",White Hills - Ascot,12
"$3,000-$3,499 ($156,000-$181,999)",White Hills - Ascot,5
"$3,500-$3,999 ($182,000-$207,999)",White Hills - Ascot,3
"$4,000-$4,499 ($208,000-$233,999)",White Hills - Ascot,3
"$4,500-$4,999 ($234,000-$259,999)",White Hills - Ascot,3
"$5,000-$5,999 ($260,000-$311,999)",White Hills - Ascot,0
"$6,000-$7,999 ($312,000-$415,999)",White Hills - Ascot,0
"$8,000 or more ($416,000 or more)",White Hills - Ascot,0
Partial income stated,White Hills - Ascot,15
All incomes not stated,White Hills - Ascot,0
Negative income,White Hills - Ascot,0
Nil income,White Hills - Ascot,0
"$1-$149 ($1-$7,799)",White Hills - Ascot,0
"$150-$299 ($7,800-$15,599)",White Hills - Ascot,0
"$300-$399 ($15,600-$20,799)",White Hills - Ascot,0
"$400-$499 ($20,800-$25,999)",White Hills - Ascot,0
"$500-$649 ($26,000-$33,799)",White Hills - Ascot,0
"$650-$799 ($33,800-$41,599)",White Hills - Ascot,3
"$800-$999 ($41,600-$51,999)",White Hills - Ascot,3
"$1,000-$1,249 ($52,000-$64,999)",White Hills - Ascot,3
"$1,250-$1,499 ($65,000-$77,999)",White Hills - Ascot,4
"$1,500-$1,749 ($78,000-$90,999)",White Hills - Ascot,3
"$1,750-$1,999 ($91,000-$103,999)",White Hills - Ascot,7
"$2,000-$2,499 ($104,000-$129,999)",White Hills - Ascot,8
"$2,500-$2,999 ($130,000-$155,999)",White Hills - Ascot,5
"$3,000-$3,499 ($156,000-$181,999)",White Hills - Ascot,6
"$3,500-$3,999 ($182,000-$207,999)",White Hills - Ascot,3
"$4,000-$4,499 ($208,000-$233,999)",White Hills - Ascot,0
"$4,500-$4,999 ($234,000-$259,999)",White Hills - Ascot,0
"$5,000-$5,999 ($260,000-$311,999)",White Hills - Ascot,0
"$6,000-$7,999 ($312,000-$415,999)",White Hills - Ascot,0
"$8,000 or more ($416,000 or more)",White Hills - Ascot,0
Partial income stated,White Hills - Ascot,5
All incomes not stated,White Hills - Ascot,0
Negative income,White Hills - Ascot,0
Nil income,White Hills - Ascot,0
"$1-$149 ($1-$7,799)",White Hills - Ascot,0
"$150-$299 ($7,800-$15,599)",White Hills - Ascot,0
"$300-$399 ($15,600-$20,799)",White Hills - Ascot,0
"$400-$499 ($20,800-$25,999)",White Hills - Ascot,0
"$500-$649 ($26,000-$33,799)",White Hills - Ascot,0
"$650-$799 ($33,800-$41,599)",White Hills - Ascot,0
"$800-$999 ($41,600-$51,999)",White Hills - Ascot,0
"$1,000-$1,249 ($52,000-$64,999)",White Hills - Ascot,0
"$1,250-$1,499 ($65,000-$77,999)",White Hills - Ascot,0
