MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2008,2008,6797,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2009,2009,6828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2010,2010,6860,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2011,2011,6882,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2012,2012,6908,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2013,2013,6973,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2014,2014,7105,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2015,2015,7225,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2016,2016,7341,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2017,2017,7411,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2018,2018,7464,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021008,Lindisfarne - Rose Bay,A,Annual,2019,2019,7505,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2001,2001,4667,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2002,2002,4593,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2003,2003,4533,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2004,2004,4494,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2005,2005,4494,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2006,2006,4521,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2007,2007,4535,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2008,2008,4544,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2009,2009,4582,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2010,2010,4645,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2011,2011,4670,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2012,2012,4678,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2013,2013,4687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2014,2014,4698,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2015,2015,4707,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2016,2016,4726,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2017,2017,4751,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2018,2018,4788,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021009,Mornington - Warrane,A,Annual,2019,2019,4813,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2001,2001,2953,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2002,2002,2965,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2003,2003,3001,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2004,2004,3054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2005,2005,3083,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2006,2006,3120,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2007,2007,3093,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2008,2008,3062,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2009,2009,3037,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2010,2010,3010,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2011,2011,2977,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2012,2012,2993,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2013,2013,3018,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2014,2014,3039,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2015,2015,3086,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2016,2016,3144,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2017,2017,3211,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2018,2018,3256,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021010,Risdon Vale,A,Annual,2019,2019,3326,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2001,2001,4979,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2002,2002,4966,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2003,2003,4993,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2004,2004,5019,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2005,2005,5052,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2006,2006,5170,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2007,2007,5193,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2008,2008,5273,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2009,2009,5379,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2010,2010,5484,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2011,2011,5545,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2012,2012,5631,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2013,2013,5720,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2014,2014,5787,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2015,2015,5945,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2016,2016,6133,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2017,2017,6299,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2018,2018,6472,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021011,Rokeby,A,Annual,2019,2019,6707,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2001,2001,3630,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2002,2002,3688,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2003,2003,3727,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2004,2004,3785,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2005,2005,3842,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2006,2006,3869,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2007,2007,3975,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2008,2008,4042,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2009,2009,4100,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2010,2010,4128,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2011,2011,4159,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2012,2012,4188,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2013,2013,4219,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2014,2014,4254,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2015,2015,4279,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2016,2016,4310,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2017,2017,4355,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2018,2018,4439,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601021012,South Arm,A,Annual,2019,2019,4510,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2001,2001,2783,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2002,2002,2866,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2003,2003,2991,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2004,2004,3103,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2005,2005,3187,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2006,2006,3306,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2007,2007,3438,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2008,2008,3574,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2009,2009,3687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2010,2010,3729,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2011,2011,3779,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2012,2012,3811,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2013,2013,3857,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2014,2014,3906,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2015,2015,3948,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2016,2016,3997,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2017,2017,4047,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2018,2018,4115,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031013,Austins Ferry - Granton,A,Annual,2019,2019,4167,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2001,2001,5213,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2002,2002,5226,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2003,2003,5251,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2004,2004,5252,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2005,2005,5251,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2006,2006,5236,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2007,2007,5241,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2008,2008,5257,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2009,2009,5318,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2010,2010,5367,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2011,2011,5413,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2012,2012,5449,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2013,2013,5486,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2014,2014,5517,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2015,2015,5533,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2016,2016,5562,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2017,2017,5602,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2018,2018,5631,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031014,Berriedale - Chigwell,A,Annual,2019,2019,5626,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2001,2001,7390,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2002,2002,7380,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2003,2003,7478,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2004,2004,7550,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2005,2005,7534,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2006,2006,7587,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2007,2007,7656,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2008,2008,7714,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2009,2009,7766,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2010,2010,7794,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2011,2011,7790,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2012,2012,7786,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2013,2013,7787,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2014,2014,7797,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2015,2015,7792,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2016,2016,7802,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2017,2017,7846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2018,2018,7925,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031015,Claremont (Tas.),A,Annual,2019,2019,8000,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2001,2001,4451,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2002,2002,4368,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2003,2003,4399,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2004,2004,4364,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2005,2005,4216,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2006,2006,4194,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2007,2007,4185,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2008,2008,4191,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2009,2009,4211,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,601031016,Derwent Park - Lutana,A,Annual,2010,2010,4229,,
